695,BTK,6300,MAPK12,Pos
5581,PRKCE,147,ADRA1B,Pos
4851,NOTCH1,5045,FURIN,Pos
3567,IL5,4609,MYC,Pos
983,CDK1,79959,CEP76,Phy
7791,ZYX,9564,BCAR1,Phy
3091,HIF1A,6781,STC1,Pos
545,ATR,84126,ATRIP,Phy
375,ARF1,10109,ARPC2,Pos
6714,SRC,858,CAV2,Pos
2965,GTF2H1,2965,GTF2H1,Pos
4609,MYC,3071,NCKAP1L,Pos
3823,KLRC3,7305,TYROBP,Phy
2931,GSK3A,7471,WNT1,Pos
3568,IL5RA,5295,PIK3R1,Pos
2033,EP300,1437,CSF2,Neg
3717,JAK2,1439,CSF2RB,Phy
1855,DVL1,367,AR,Phy
5578,PRKCA,284217,LAMA1,Pos
7534,YWHAZ,5984,RFC4,Neg
868,CBLB,116379,IL22RA2,Neg
1019,CDK4,1869,E2F1,Pos
1029,CDKN2A,1026,CDKN1A,Neg
7011,TEP1,472,ATM,Pos
5579,PRKCB,11146,GLMN,Neg
5594,MAPK1,2764,GMFB,Pos
22981,NINL,5347,PLK1,Phy
11047,ADRM1,51434,ANAPC7,Pos
2263,FGFR2,2017,CTTN,Pos
166,AES,6925,TCF4,Phy
1398,CRK,9743,RICS,Phy
7855,FZD5,1855,DVL1,Pos
23225,NUP210,10189,THOC4,Pos
3572,IL6ST,3590,IL11RA,Phy
7409,VAV1,998,CDC42,Pos
3084,NRG1,85440,DOCK7,Pos
5294,PIK3CG,5781,PTPN11,Neg
4868,NPHS1,5290,PIK3CA,Pos
30011,SH3KBP1,3791,KDR,Phy
2885,GRB2,207,AKT1,Pos
5170,PDPK1,3141,HLCS,Pos
27035,NOX1,50508,NOX3,Phy
6258,RXRG,2181,ACSL3,Pos
4233,MET,4233,MET,Pos
367,AR,4824,NKX3-1,Pos
3553,IL1B,5319,PLA2G1B,Pos
942,CD86,3123,HLA-DRB1,Neg
5594,MAPK1,3082,HGF,Neg
5879,RAC1,23191,CYFIP1,Neg
890,CCNA2,7027,TFDP1,Pos
2534,FYN,3691,ITGB4,Phy
9738,CP110,55142,HAUS2,Phy
5594,MAPK1,8569,MKNK1,Pos
3908,LAMA2,3695,ITGB7,Pos
941,CD80,5295,PIK3R1,Pos
5062,PAK2,7786,MAP3K12,Pos
701,BUB1B,8697,CDC23,Phy
5451,POU2F1,4790,NFKB1,Neg
5335,PLCG1,50818,PKC,Pos
9883,POM121,2645,GCK,Pos
3280,HES1,3280,HES1,Neg
1017,CDK2,993,CDC25A,Pos
5719,PSMD13,7189,TRAF6,Phy
2263,FGFR2,378708,APITD1,Pos
6908,TBP,6878,TAF6,Phy
5595,MAPK3,5970,RELA,Pos
84131,CEP78,22897,CEP164,Phy
5699,PSMB10,51434,ANAPC7,Pos
3912,LAMB1,5621,PRNP,Pos
26291,FGF21,5594,MAPK1,Pos
4089,SMAD4,4089,SMAD4,Phy
925,CD8A,7040,TGFB1,Neg
4927,NUP88,10921,RNPS1,Pos
4801,NFYB,4802,NFYC,Phy
53944,CSNK1G1,1855,DVL1,Pos
1847,DUSP5,5595,MAPK3,Neg
9861,PSMD6,11065,UBE2C,Pos
5159,PDGFRB,6714,SRC,Pos
4088,SMAD3,4087,SMAD2,Pos
5604,MAP2K1,9612,NCOR2,Neg
4602,MYB,891,CCNB1,Pos
9702,CEP57,10121,ACTR1A,Phy
2246,FGF1,5295,PIK3R1,Pos
9978,RBX1,286151,FBXO43,Neg
6850,SYK,2017,CTTN,Pos
1022,CDK7,2017,CTTN,Pos
7443,VRK1,1386,ATF2,Pos
10121,ACTR1A,10382,TUBB4,Phy
1387,CREBBP,894,CCND2,Pos
7297,TYK2,5511,PPP1R8,Pos
6654,SOS1,3845,KRAS,Pos
10818,FRS2,2885,GRB2,Phy
7321,UBE2D1,64682,ANAPC1,Phy
5308,PITX2,8295,TRRAP,Phy
3643,INSR,8471,IRS4,Pos
4609,MYC,7474,WNT5A,Neg
2064,ERBB2,5296,PIK3R2,Pos
9320,TRIP12,5887,RAD23B,Phy
22897,CEP164,55142,HAUS2,Phy
7040,TGFB1,6498,SKIL,Pos
3667,IRS1,5594,MAPK1,Pos
7088,TLE1,861,RUNX1,Neg
3071,NCKAP1L,55845,C3orf10,Neg
1017,CDK2,8312,AXIN1,Pos
5701,PSMC2,5685,PSMA4,Phy
6850,SYK,1845,DUSP3,Pos
197131,UBR1,8697,CDC23,Pos
983,CDK1,7791,ZYX,Pos
2206,MS4A2,6654,SOS1,Pos
3880,KRT19,6317,SERPINB3,Neg
3690,ITGB3,9020,MAP3K14,Pos
11069,RAPGEF4,5906,RAP1A,Pos
3691,ITGB4,64098,PARVG,Phy
7074,TIAM1,5881,RAC3,Pos
4615,MYD88,7097,TLR2,Phy
52,ACP1,2909,GRLF1,Neg
4216,MAP3K4,85458,DIXDC1,Phy
3673,ITGA2,3673,ITGA2,Phy
129401,NUP35,6636,SNRPF,Pos
7057,THBS1,3679,ITGA7,Pos
5594,MAPK1,6773,STAT2,Pos
3695,ITGB7,9564,BCAR1,Pos
29760,BLNK,5335,PLCG1,Pos
5585,PKN1,5608,MAP2K6,Pos
1390,CREM,1385,CREB1,Neg
3630,INS,4035,LRP1,Pos
3655,ITGA6,88,ACTN2,Phy
22999,RIMS1,6857,SYT1,Pos
6667,SP1,10062,NR1H3,Neg
6788,STK3,23676,SMPX,Pos
2353,FOS,3725,JUN,Pos
387,RHOA,5588,PRKCQ,Pos
5689,PSMB1,11065,UBE2C,Pos
3575,IL7R,7297,TYK2,Pos
3276,PRMT1,7157,TP53,Phy
1785,DNM2,3717,JAK2,Phy
5781,PTPN11,5294,PIK3CG,Neg
23397,NCAPH,23310,NCAPD3,Phy
2207,FCER1G,27040,LAT,Pos
5696,PSMB8,10197,PSME3,Phy
867,CBL,3676,ITGA4,Neg
5970,RELA,335,APOA1,Neg
1781,DYNC1I2,7283,TUBG1,Phy
5617,PRL,1392,CRH,Pos
9690,UBE3C,5701,PSMC2,Phy
3576,IL8,643,CXCR5,Pos
5295,PIK3R1,5170,PDPK1,Pos
5617,PRL,3620,IDO1,Pos
6774,STAT3,3569,IL6,Pos
2189,FANCG,2176,FANCC,Phy
5347,PLK1,246184,CDC26,Pos
4751,NEK2,1781,DYNC1I2,Phy
11064,CEP110,9814,SFI1,Phy
3566,IL4R,5590,PRKCZ,Phy
2099,ESR1,4846,NOS3,Pos
2185,PTK2B,7812,CSDE1,Pos
3416,IDE,29882,ANAPC2,Pos
3958,LGALS3,3265,HRAS,Neg
2042,EPHA3,9322,TRIP10,Pos
9631,NUP155,6633,SNRPD2,Pos
1947,EFNB1,6237,RRAS,Neg
3690,ITGB3,6093,ROCK1,Phy
1432,MAPK14,3553,IL1B,Neg
28996,HIPK2,9063,PIAS2,Phy
5699,PSMB10,5694,PSMB6,Phy
5700,PSMC1,64682,ANAPC1,Pos
5579,PRKCB,695,BTK,Pos
7200,TRH,2688,GH1,Pos
8736,MYOM1,29895,MYLPF,Phy
8086,AAAS,7884,SLBP,Pos
5530,PPP3CA,4772,NFATC1,Pos
4607,MYBPC3,4625,MYH7,Phy
6387,CXCL12,154,ADRB2,Phy
4616,GADD45B,5111,PCNA,Pos
1958,EGR1,5243,ABCB1,Neg
2736,GLI2,7471,WNT1,Pos
3565,IL4,7042,TGFB2,Pos
6774,STAT3,59067,IL21,Pos
3280,HES1,1027,CDKN1B,Neg
2353,FOS,4088,SMAD3,Phy
4775,NFATC3,1959,EGR2,Pos
7124,TNF,7450,VWF,Pos
4214,MAP3K1,6885,MAP3K7,Pos
8841,HDAC3,3398,ID2,Neg
4303,FOXO4,604,BCL6,Pos
94,ACVRL1,2022,ENG,Phy
4893,NRAS,5295,PIK3R1,Phy
7534,YWHAZ,7529,YWHAB,Pos
6502,SKP2,890,CCNA2,Neg
894,CCND2,894,CCND2,Phy
3553,IL1B,51135,IRAK4,Phy
3717,JAK2,9021,SOCS3,Phy
5906,RAP1A,1500,CTNND1,Pos
4922,NTS,5617,PRL,Neg
9063,PIAS2,6775,STAT4,Neg
6622,SNCA,5682,PSMA1,Neg
95681,TSGA14,9738,CP110,Phy
51347,TAOK3,5606,MAP2K3,Pos
3320,HSP90AA1,1639,DCTN1,Phy
5371,PML,8626,TP63,Pos
7297,TYK2,7531,YWHAE,Pos
2033,EP300,2033,EP300,Phy
10382,TUBB4,8481,OFD1,Phy
9702,CEP57,5108,PCM1,Phy
6256,RXRA,2195,FAT1,Pos
3480,IGF1R,6457,SH3GL3,Phy
4093,SMAD9,4089,SMAD4,Pos
25780,RASGRP3,8913,CACNA1G,Phy
5582,PRKCG,6915,TBXA2R,Neg
10664,CTCF,4089,SMAD4,Phy
5700,PSMC1,7337,UBE3A,Phy
1454,CSNK1E,25937,WWTR1,Pos
1487,CTBP1,1488,CTBP2,Phy
22800,RRAS2,4342,MOS,Pos
5915,RARB,207,AKT1,Pos
5970,RELA,3576,IL8,Pos
23511,NUP188,79833,GEMIN6,Pos
1195,CLK1,8048,CSRP3,Pos
5777,PTPN6,5290,PIK3CA,Neg
2908,NR3C1,6872,TAF1,Phy
5591,PRKDC,3981,LIG4,Phy
23198,PSME4,51433,ANAPC5,Pos
1643,DDB2,5887,RAD23B,Pos
23624,CBLC,5294,PIK3CG,Pos
1437,CSF2,4170,MCL1,Pos
5595,MAPK3,2259,FGF14,Neg
3690,ITGB3,3791,KDR,Phy
7124,TNF,3725,JUN,Pos
5687,PSMA6,6555,SLC10A2,Phy
5566,PRKACA,55755,CDK5RAP2,Phy
5575,PRKAR1B,2792,GNGT1,Pos
3718,JAK3,5605,MAP2K2,Pos
10121,ACTR1A,80184,CEP290,Phy
3815,KIT,5359,PLSCR1,Phy
7428,VHL,1499,CTNNB1,Neg
2534,FYN,6464,SHC1,Pos
6361,CCL17,2829,XCR1,Pos
7337,UBE3A,5690,PSMB2,Phy
2932,GSK3B,3725,JUN,Neg
27043,PELP1,3480,IGF1R,Pos
55811,ADCY10,51761,ATP8A2,Pos
8850,KAT2B,4193,MDM2,Pos
397,ARHGDIB,3725,JUN,Pos
5879,RAC1,2258,FGF13,Pos
7040,TGFB1,6356,CCL11,Pos
2005,ELK4,2005,ELK4,Phy
2869,GRK5,7124,TNF,Pos
122706,PSMB11,29979,UBQLN1,Phy
5699,PSMB10,10393,ANAPC10,Pos
3717,JAK2,6622,SNCA,Pos
6477,SIAH1,6622,SNCA,Pos
87,ACTN1,7430,EZR,Phy
25,ABL1,4233,MET,Pos
23198,PSME4,5702,PSMC3,Phy
3558,IL2,3684,ITGAM,Pos
10762,NUP50,6632,SNRPD1,Pos
140809,SRXN1,10935,PRDX3,Pos
1742,DLG4,2066,ERBB4,Pos
10142,AKAP9,80321,CEP70,Phy
22897,CEP164,9814,SFI1,Phy
3439,IFNA1,3565,IL4,Pos
915,CD3D,3458,IFNG,Pos
3695,ITGB7,6850,SYK,Phy
6777,STAT5B,5292,PIM1,Pos
5884,RAD17,5810,RAD1,Phy
3662,IRF4,3456,IFNB1,Pos
5079,PAX5,930,CD19,Pos
26999,CYFIP2,26999,CYFIP2,Phy
64750,SMURF2,5979,RET,Neg
2048,EPHB2,9448,MAP4K4,Pos
4633,MYL2,646048,LOC646048,Pos
8945,BTRC,4791,NFKB2,Neg
9459,ARHGEF6,5879,RAC1,Pos
1855,DVL1,4855,NOTCH4,Neg
3320,HSP90AA1,4215,MAP3K3,Phy
2242,FES,613,BCR,Pos
80321,CEP70,1069,CETN2,Phy
7314,UBB,7316,UBC,Phy
3915,LAMC1,5621,PRNP,Pos
3976,LIF,2247,FGF2,Neg
6777,STAT5B,10062,NR1H3,Neg
5295,PIK3R1,2475,MTOR,Pos
3716,JAK1,3458,IFNG,Phy
30011,SH3KBP1,3480,IGF1R,Phy
2048,EPHB2,1947,EFNB1,Phy
9690,UBE3C,197131,UBR1,Phy
2932,GSK3B,5573,PRKAR1A,Pos
4435,CITED1,4088,SMAD3,Pos
2255,FGF10,6383,SDC2,Phy
2065,ERBB3,5566,PRKACA,Pos
5588,PRKCQ,6714,SRC,Pos
7534,YWHAZ,10971,YWHAQ,Pos
5970,RELA,8874,ARHGEF7,Phy
1950,EGF,5777,PTPN6,Pos
925,CD8A,5295,PIK3R1,Pos
5682,PSMA1,5689,PSMB1,Phy
5970,RELA,3456,IFNB1,Pos
1639,DCTN1,22994,AZI1,Phy
3315,HSPB1,4792,NFKBIA,Neg
25,ABL1,55845,C3orf10,Pos
5499,PPP1CA,29895,MYLPF,Neg
8817,FGF18,5295,PIK3R1,Pos
10298,PAK4,91807,MYLK3,Neg
815,CAMK2A,4760,NEUROD1,Pos
10000,AKT3,572,BAD,Pos
25847,ANAPC13,991,CDC20,Phy
867,CBL,4233,MET,Neg
841,CASP8,8797,TNFRSF10A,Phy
332,BIRC5,836,CASP3,Neg
3952,LEP,5571,PRKAG1,Pos
5706,PSMC6,9861,PSMD6,Phy
22798,LAMB4,3908,LAMA2,Phy
7048,TGFBR2,3661,IRF3,Pos
7175,TPR,2646,GCKR,Pos
5573,PRKAR1A,5528,PPP2R5D,Pos
1639,DCTN1,8481,OFD1,Phy
3725,JUN,6774,STAT3,Phy
3600,IL15,22914,KLRK1,Pos
640,BLK,6850,SYK,Phy
9690,UBE3C,6921,TCEB1,Pos
6261,RYR1,774,CACNA1B,Phy
23636,NUP62,3065,HDAC1,Pos
4790,NFKB1,7531,YWHAE,Phy
5718,PSMD12,991,CDC20,Pos
5595,MAPK3,6654,SOS1,Neg
117195,MRGPRX3,1956,EGFR,Pos
9370,ADIPOQ,2152,F3,Neg
5290,PIK3CA,5595,MAPK3,Neg
11190,CEP250,1778,DYNC1H1,Phy
6957,TRB@,5777,PTPN6,Pos
1021,CDK6,6418,SET,Pos
790,CAD,1676,DFFA,Pos
3371,TNC,1956,EGFR,Pos
122706,PSMB11,7337,UBE3A,Phy
898,CCNE1,580,BARD1,Pos
6850,SYK,6654,SOS1,Pos
6875,TAF4B,6877,TAF5,Phy
4922,NTS,1956,EGFR,Pos
8767,RIPK2,6775,STAT4,Pos
5683,PSMA2,5684,PSMA3,Phy
10197,PSME3,1163,CKS1B,Pos
916,CD3E,6464,SHC1,Pos
3458,IFNG,5295,PIK3R1,Pos
728622,LOC728622,9134,CCNE2,Neg
2002,ELK1,894,CCND2,Pos
991,CDC20,991,CDC20,Phy
4843,NOS2,3593,IL12B,Pos
472,ATM,5932,RBBP8,Pos
143471,PSMA8,991,CDC20,Pos
4609,MYC,3624,INHBA,Pos
122809,SOCS4,3568,IL5RA,Neg
3169,FOXA1,1027,CDKN1B,Pos
5585,PKN1,7533,YWHAH,Pos
3667,IRS1,10603,SH2B2,Pos
5699,PSMB10,8945,BTRC,Pos
6714,SRC,1950,EGF,Pos
30837,SOCS7,3718,JAK3,Neg
898,CCNE1,7027,TFDP1,Pos
5925,RB1,6670,SP3,Pos
55243,KIRREL,7827,NPHS2,Phy
3560,IL2RB,5290,PIK3CA,Phy
5155,PDGFB,3009,HIST1H1B,Neg
51422,PRKAG2,5564,PRKAB1,Phy
2335,FN1,3696,ITGB8,Pos
5468,PPARG,4023,LPL,Pos
9518,GDF15,2064,ERBB2,Pos
10480,EIF3M,8666,EIF3G,Phy
925,CD8A,3725,JUN,Pos
5599,MAPK8,1026,CDKN1A,Pos
5688,PSMA7,5715,PSMD9,Phy
974,CD79B,6654,SOS1,Pos
2934,GSN,842,CASP9,Neg
2971,GTF3A,6872,TAF1,Phy
4927,NUP88,81929,SEH1L,Phy
4296,MAP3K11,84254,CAMKK1,Pos
6934,TCF7L2,51176,LEF1,Pos
2833,CXCR3,7422,VEGFA,Neg
2274,FHL2,8516,ITGA8,Phy
8021,NUP214,65109,UPF3B,Pos
1022,CDK7,56957,OTUD7B,Pos
2207,FCER1G,8877,SPHK1,Pos
7185,TRAF1,7133,TNFRSF1B,Neg
8900,CCNA1,990,CDC6,Neg
9294,S1PR2,5599,MAPK8,Pos
27006,FGF22,5156,PDGFRA,Pos
5566,PRKACA,4771,NF2,Neg
1387,CREBBP,148327,CREB3L4,Phy
51561,IL23A,3458,IFNG,Pos
3569,IL6,3560,IL2RB,Pos
7525,YES1,2017,CTTN,Pos
2064,ERBB2,3845,KRAS,Pos
5728,PTEN,5747,PTK2,Neg
3560,IL2RB,5579,PRKCB,Pos
7248,TSC1,55615,PRR5,Pos
4361,MRE11A,4683,NBN,Phy
6256,RXRA,3158,HMGCS2,Pos
6714,SRC,3717,JAK2,Pos
5984,RFC4,6118,RPA2,Phy
1278,COL1A2,8516,ITGA8,Pos
3611,ILK,2354,FOSB,Neg
1852,DUSP9,5601,MAPK9,Neg
5603,MAPK13,4137,MAPT,Pos
5604,MAP2K1,10018,BCL2L11,Neg
2767,GNA11,382,ARF6,Pos
3065,HDAC1,5925,RB1,Phy
1392,CRH,551,AVP,Pos
26996,GPR160,5587,PRKD1,Pos
11277,TREX1,545,ATR,Phy
5716,PSMD10,6622,SNCA,Neg
5330,PLCB2,817,CAMK2D,Phy
5170,PDPK1,6197,RPS6KA3,Pos
3122,HLA-DRA,2353,FOS,Pos
1385,CREB1,2538,G6PC,Pos
5594,MAPK1,7538,ZFP36,Pos
3689,ITGB2,50848,F11R,Phy
3932,LCK,10626,TRIM16,Pos
23624,CBLC,2889,RAPGEF1,Phy
2249,FGF4,3725,JUN,Pos
51529,ANAPC11,6790,AURKA,Pos
5518,PPP2R1A,5528,PPP2R5D,Phy
1965,EIF2S1,6188,RPS3,Phy
54331,GNG2,5747,PTK2,Pos
4686,NCBP1,8661,EIF3A,Phy
9846,GAB2,7410,VAV2,Pos
329,BIRC2,7187,TRAF3,Phy
5564,PRKAB1,467,ATF3,Pos
3952,LEP,1906,EDN1,Pos
9021,SOCS3,6772,STAT1,Neg
5116,PCNT,11064,CEP110,Phy
2100,ESR2,5600,MAPK11,Pos
4087,SMAD2,4208,MEF2C,Pos
10787,NCKAP1,10096,ACTR3,Pos
10540,DCTN2,10383,TUBB2C,Phy
2185,PTK2B,23092,ARHGAP26,Phy
5566,PRKACA,4842,NOS1,Neg
64223,MLST8,8666,EIF3G,Pos
3084,NRG1,5290,PIK3CA,Pos
2932,GSK3B,9322,TRIP10,Pos
3569,IL6,5608,MAP2K6,Pos
836,CASP3,4193,MDM2,Pos
8445,DYRK2,7538,ZFP36,Pos
7531,YWHAE,5605,MAP2K2,Pos
7529,YWHAB,10971,YWHAQ,Pos
2534,FYN,7070,THY1,Phy
5881,RAC3,3071,NCKAP1L,Neg
2475,MTOR,8665,EIF3F,Pos
197131,UBR1,23198,PSME4,Phy
3716,JAK1,596,BCL2,Pos
5601,MAPK9,3725,JUN,Pos
25970,SH2B1,4893,NRAS,Pos
811,CALR,8516,ITGA8,Phy
5686,PSMA5,51035,UBXN1,Phy
5702,PSMC3,10197,PSME3,Phy
2176,FANCC,3280,HES1,Phy
10152,ABI2,10163,WASF2,Phy
51433,ANAPC5,891,CCNB1,Neg
7337,UBE3A,11047,ADRM1,Phy
3908,LAMA2,1605,DAG1,Pos
4773,NFATC2,3164,NR4A1,Pos
2909,GRLF1,29984,RHOD,Neg
1499,CTNNB1,324,APC,Phy
6093,ROCK1,8735,MYH13,Pos
2316,FLNA,8517,IKBKG,Pos
3912,LAMB1,3680,ITGA9,Pos
151648,SGOL1,5515,PPP2CA,Phy
51701,NLK,1387,CREBBP,Neg
10454,MAP3K7IP1,6885,MAP3K7,Pos
9970,NR1I3,5704,PSMC4,Neg
1026,CDKN1A,898,CCNE1,Neg
23624,CBLC,5618,PRLR,Neg
3577,CXCR1,3717,JAK2,Pos
5535,PPP3R2,10725,NFAT5,Pos
8454,CUL1,5971,RELB,Pos
8503,PIK3R3,868,CBLB,Phy
10121,ACTR1A,22994,AZI1,Phy
79959,CEP76,22919,MAPRE1,Phy
3691,ITGB4,88,ACTN2,Phy
999,CDH1,23396,PIP5K1C,Pos
3091,HIF1A,2321,FLT1,Pos
367,AR,7054,TH,Pos
9690,UBE3C,5705,PSMC5,Phy
4851,NOTCH1,4609,MYC,Pos
4254,KITLG,4145,MATK,Pos
8626,TP63,5580,PRKCD,Pos
5771,PTPN2,1956,EGFR,Neg
1781,DYNC1I2,1639,DCTN1,Phy
8061,FOSL1,890,CCNA2,Pos
23162,MAPK8IP3,6416,MAP2K4,Phy
6387,CXCL12,5029,P2RY2,Phy
3383,ICAM1,387,RHOA,Pos
1277,COL1A1,51206,GP6,Pos
3654,IRAK1,3556,IL1RAP,Phy
27035,NOX1,27035,NOX1,Phy
8550,MAPKAPK5,4188,MDFI,Pos
3654,IRAK1,4215,MAP3K3,Phy
2931,GSK3A,8321,FZD1,Pos
2773,GNAI3,8698,S1PR4,Phy
3914,LAMB3,3655,ITGA6,Pos
3065,HDAC1,6591,SNAI2,Neg
7097,TLR2,4615,MYD88,Pos
1535,CYBA,4688,NCF2,Phy
2674,GFRA1,3667,IRS1,Phy
7277,TUBA4A,11258,DCTN3,Phy
916,CD3E,5777,PTPN6,Pos
3725,JUN,3565,IL4,Pos
2357,FPR1,4827,NM,Pos
10174,SORBS3,3636,INPPL1,Phy
7132,TNFRSF1A,7132,TNFRSF1A,Neg
2185,PTK2B,5747,PTK2,Phy
841,CASP8,8517,IKBKG,Pos
5718,PSMD12,29945,ANAPC4,Pos
5594,MAPK1,7534,YWHAZ,Neg
1021,CDK6,7314,UBB,Phy
1785,DNM2,162,AP1B1,Pos
1021,CDK6,10848,PPP1R13L,Pos
9002,F2RL3,2776,GNAQ,Pos
1956,EGFR,51100,SH3GLB1,Phy
6908,TBP,2071,ERCC3,Phy
9491,PSMF1,10393,ANAPC10,Pos
5699,PSMB10,8454,CUL1,Pos
5518,PPP2R1A,9793,CKAP5,Phy
4087,SMAD2,8850,KAT2B,Phy
356,FASLG,1956,EGFR,Pos
8767,RIPK2,5580,PRKCD,Pos
6555,SLC10A2,7321,UBE2D1,Pos
1950,EGF,2885,GRB2,Pos
6850,SYK,3937,LCP2,Pos
4772,NFATC1,1019,CDK4,Neg
5613,PRKX,5906,RAP1A,Pos
1432,MAPK14,79760,GEMIN7,Pos
53358,SHC3,5605,MAP2K2,Pos
4352,MPL,6777,STAT5B,Pos
23165,NUP205,3836,KPNA1,Pos
8503,PIK3R3,5590,PRKCZ,Pos
5566,PRKACA,1820,ARID3A,Pos
3685,ITGAV,998,CDC42,Pos
9020,MAP3K14,4790,NFKB1,Neg
5693,PSMB5,991,CDC20,Pos
6093,ROCK1,79837,PIP4K2C,Pos
1128,CHRM1,1906,EDN1,Phy
10672,GNA13,387,RHOA,Pos
8655,DYNLL1,983,CDK1,Phy
6256,RXRA,5106,PCK2,Pos
4950,OCLN,9414,TJP2,Phy
6915,TBXA2R,9368,SLC9A3R1,Neg
6935,ZEB1,9846,GAB2,Phy
5683,PSMA2,5711,PSMD5,Phy
9021,SOCS3,53832,IL20RA,Neg
2962,GTF2F1,2960,GTF2E1,Phy
5330,PLCB2,9630,GNA14,Phy
1019,CDK4,5052,PRDX1,Pos
5801,PTPRR,5602,MAPK10,Neg
148022,TICAM1,6885,MAP3K7,Pos
3122,HLA-DRA,919,CD247,Phy
89790,SIGLEC10,5777,PTPN6,Phy
4752,NEK3,55320,MIS18BP1,Pos
1387,CREBBP,83439,TCF7L1,Phy
3164,NR4A1,6257,RXRB,Phy
2353,FOS,7042,TGFB2,Pos
917,CD3G,53358,SHC3,Pos
64223,MLST8,8664,EIF3D,Pos
51529,ANAPC11,11065,UBE2C,Pos
5159,PDGFRB,5728,PTEN,Phy
3624,INHBA,7042,TGFB2,Neg
3985,LIMK2,5580,PRKCD,Pos
10971,YWHAQ,995,CDC25C,Phy
3693,ITGB5,5339,PLEC,Phy
5879,RAC1,8394,PIP5K1A,Pos
10971,YWHAQ,581,BAX,Neg
4207,LOC729991-MEF2B,2101,ESRRA,Pos
207,AKT1,8312,AXIN1,Phy
983,CDK1,9748,SLK,Pos
405,ARNT,7291,TWIST1,Pos
6503,SLA,640,BLK,Neg
3320,HSP90AA1,7846,TUBA1A,Phy
2768,GNA12,998,CDC42,Pos
8567,MADD,8738,CRADD,Phy
3815,KIT,4145,MATK,Phy
7043,TGFB3,2335,FN1,Pos
51377,UCHL5,5695,PSMB7,Phy
1495,CTNNA1,3480,IGF1R,Neg
5580,PRKCD,5604,MAP2K1,Pos
51035,UBXN1,5684,PSMA3,Phy
5577,PRKAR2B,1277,COL1A1,Neg
3558,IL2,22806,IKZF3,Neg
80233,C17orf70,2176,FANCC,Pos
6356,CCL11,1235,CCR6,Pos
55722,CEP72,10121,ACTR1A,Phy
5717,PSMD11,5694,PSMB6,Phy
5347,PLK1,7532,YWHAG,Phy
1445,CSK,5747,PTK2,Phy
1843,DUSP1,5925,RB1,Neg
5347,PLK1,23244,PDS5A,Pos
8945,BTRC,8454,CUL1,Phy
7840,ALMS1,22897,CEP164,Phy
8655,DYNLL1,80254,CEP63,Phy
2773,GNAI3,2735,GLI1,Pos
7465,WEE1,9775,EIF4A3,Pos
8021,NUP214,4927,NUP88,Phy
5595,MAPK3,2255,FGF10,Neg
7852,CXCR4,6777,STAT5B,Pos
1387,CREBBP,3164,NR4A1,Pos
5883,RAD9A,84126,ATRIP,Phy
2242,FES,6850,SYK,Phy
84254,CAMKK1,4760,NEUROD1,Pos
3554,IL1R1,3554,IL1R1,Neg
10253,SPRY2,2247,FGF2,Phy
6256,RXRA,51,ACOX1,Pos
5578,PRKCA,84812,PLCD4,Phy
5695,PSMB7,8881,CDC16,Pos
207,AKT1,1385,CREB1,Pos
87,ACTN1,6714,SRC,Pos
3358,HTR2C,94274,PPP1R14A,Phy
4616,GADD45B,9133,CCNB2,Neg
7448,VTN,6714,SRC,Pos
3918,LAMC2,387,RHOA,Pos
8738,CRADD,4217,MAP3K5,Phy
331,XIAP,332,BIRC5,Pos
6383,SDC2,2353,FOS,Pos
367,AR,6613,SUMO2,Pos
5906,RAP1A,3676,ITGA4,Pos
6714,SRC,5336,PLCG2,Pos
983,CDK1,51433,ANAPC5,Pos
51701,NLK,166,AES,Neg
6622,SNCA,5702,PSMC3,Neg
8736,MYOM1,4607,MYBPC3,Phy
330,BIRC3,8717,TRADD,Phy
1956,EGFR,2035,EPB41,Pos
728622,LOC728622,4087,SMAD2,Neg
3716,JAK1,4296,MAP3K11,Pos
405,ARNT,2033,EP300,Phy
6256,RXRA,7376,NR1H2,Phy
166,AES,4089,SMAD4,Phy
367,AR,5568,PRKACG,Phy
28514,DLL1,4853,NOTCH2,Pos
10681,GNB5,5331,PLCB3,Pos
8835,SOCS2,3595,IL12RB2,Neg
56924,PAK6,5879,RAC1,Pos
5747,PTK2,56950,SMYD2,Pos
1445,CSK,5788,PTPRC,Pos
6464,SHC1,933,CD22,Phy
2833,CXCR3,5608,MAP2K6,Pos
7520,XRCC5,5591,PRKDC,Phy
64682,ANAPC1,8697,CDC23,Pos
1487,CTBP1,4609,MYC,Neg
11097,NUPL2,2645,GCK,Pos
7157,TP53,6591,SNAI2,Pos
3265,HRAS,9459,ARHGEF6,Pos
8698,S1PR4,387,RHOA,Pos
6714,SRC,2251,FGF6,Neg
5155,PDGFB,3716,JAK1,Pos
4804,NGFR,5335,PLCG1,Pos
27071,DAPP1,5336,PLCG2,Phy
5898,RALA,5337,PLD1,Pos
3586,IL10,3553,IL1B,Pos
816,CAMK2B,889,KRIT1,Phy
3458,IFNG,7498,XDH,Pos
57154,SMURF1,7043,TGFB3,Phy
6696,SPP1,8516,ITGA8,Pos
7099,TLR4,9448,MAP4K4,Pos
10663,CXCR6,3718,JAK3,Pos
4067,LYN,5595,MAPK3,Pos
7533,YWHAH,8844,KSR1,Phy
2908,NR3C1,3383,ICAM1,Neg
2057,EPOR,53358,SHC3,Pos
9020,MAP3K14,7428,VHL,Pos
207,AKT1,6426,SFRS1,Pos
