Time	glucose	fructose-6-phosphate	fructose-1,6-bisphosphate	glyceraldehyde 3-phosphate	1,2-bisphospho-D-glycerate	phosphoenolpyruvate	pyruvate	adenine monophosphate	lactate	glycerol-3-phosphate	dihydrohxyacetone-phosphate	oxaloacetate	aspartate	glutamate	oxoglutarate	malate	acetyl CoA	coenzyme A	isocitrate	citrate	adenine triphosphate	adenine diphosphate	NAD	NADH	NADP	NADPH	ubiquinone	ubiquinol	ferrocytochrome c	ferricytochrome c	pyruvate (mito)	carbon dioxide	coenzyme A (mito)	acetyl CoA (mito)	phosphate	fumarate	succinyl-CoA	succinate	guanosine triphosphate	guanosine diphosphate	slanine	aspartate (mito)	glutamate (mito)	water	electron transfer flavoprotein (reduced form)	electron transfer flavoprotein (oxidised form)	FADH2	FAD	oxoglutarate (mto)	malate (mito)	oxaloacetate (mito)	citrate (mito)	isocitrate (mito)	adenine triphosphate (mito)	adenine diphosphate (mito)	NADP+	NADPH (mito)	NAD+	NADH (mito)
15.5	0.00366412	0.00376412	8.96E-05	2.86E-05	0.00253035	2.02E-05	9.91E-05	3.14E-06	0.00523399	0.00769254	0.00769246	3.56E-07	0.0013636	0.0028064	3.46E-06	0.000343844	3.00E-05	0.000272	0.000377303	0.000639676	0.00674808	0.00014601	0.00136543	0.00287126	0.00358016	0.000656523	0.0255595	0.0284405	0.00288853	0.000221465	0.000496684	0.00217316	5.95E-06	0.000581811	0.003465	0.000118026	8.34E-06	0.00335496	0.00478626	0.000163741	0.00344008	0.000840579	0.00332935	0.00125791	0.000391896	0.000238104	7.21E-05	0.00100992	7.30E-06	0.000537973	5.95E-06	0.000389795	0.000228243	0.00243476	0.000219628	0.0100672	0.000104755	0.0102477	0.000572332
16	0.00375968	0.00390976	0.000130986	4.07E-05	0.00246805	2.08E-05	0.000109602	3.96E-06	0.00535212	0.00769255	0.00769245	3.51E-07	0.00136324	0.00280676	3.41E-06	0.000343792	3.00E-05	0.000272	0.000373596	0.000643474	0.00678852	0.000164658	0.00141835	0.00281834	0.00357897	0.000657713	0.0255476	0.0284524	0.00288502	0.000224981	0.000494401	0.00217594	5.13E-06	0.000584824	0.00345731	0.000117852	6.14E-06	0.00335936	0.00478849	0.000161507	0.00344008	0.00083955	0.00333037	0.00126364	0.000392288	0.000237712	7.21E-05	0.00100992	7.18E-06	0.000536704	5.94E-06	0.0003912	0.000225485	0.00237996	0.000214522	0.0100662	0.000105759	0.0102611	0.000558907
16.5	0.00385455	0.00398801	0.000211079	6.39E-05	0.00242714	2.24E-05	0.000127298	5.77E-06	0.0054865	0.00769255	0.00769245	3.47E-07	0.00136282	0.00280718	3.37E-06	0.00034375	3.00E-05	0.000272	0.000369918	0.000647231	0.00681055	0.000199738	0.00144167	0.00279502	0.00357779	0.000658895	0.025536	0.028464	0.00288151	0.000228493	0.000492545	0.0021783	4.34E-06	0.000587409	0.00345013	0.00011768	4.35E-06	0.00336328	0.00479033	0.000159669	0.00344008	0.000838586	0.00333133	0.00126924	0.000392651	0.000237349	7.21E-05	0.00100991	7.06E-06	0.000535474	5.93E-06	0.000392588	0.000222766	0.00232596	0.000209597	0.0100652	0.00010676	0.0102745	0.000545481
17	0.00394875	0.00390362	0.000392086	0.000118266	0.00242038	2.68E-05	0.000164149	1.11E-05	0.00565642	0.00769255	0.00769245	3.42E-07	0.00136238	0.00280762	3.33E-06	0.000343718	3.00E-05	0.000272	0.00036627	0.000650948	0.00678592	0.000276954	0.00140893	0.00282775	0.00357662	0.000660069	0.0255247	0.0284753	0.002878	0.000232001	0.000491102	0.00218025	3.59E-06	0.000589581	0.00344345	0.000117509	2.93E-06	0.00336677	0.0047918	0.000158204	0.00344008	0.000837679	0.00333224	0.00127473	0.000392988	0.000237012	7.21E-05	0.00100991	6.94E-06	0.00053428	5.92E-06	0.000393959	0.000220085	0.00227276	0.000204912	0.0100642	0.00010776	0.0102879	0.000532069
17.5	0.0040423	0.00360812	0.000665068	0.000231046	0.00249121	3.30E-05	0.000223109	1.88E-05	0.00590332	0.00769255	0.00769245	3.37E-07	0.0013619	0.0028081	3.28E-06	0.000343695	3.00E-05	0.000272	0.000362652	0.000654625	0.00675377	0.000358099	0.00127465	0.00296203	0.00357545	0.000661235	0.0255137	0.0284863	0.00287449	0.000235505	0.000490056	0.00218183	2.87E-06	0.000591357	0.00343723	0.00011734	1.87E-06	0.00336986	0.00479292	0.00015708	0.00344009	0.000836821	0.00333309	0.00128009	0.000393302	0.000236698	7.21E-05	0.00100991	6.82E-06	0.000533119	5.91E-06	0.000395313	0.000217441	0.00222038	0.000200533	0.0100632	0.000108757	0.0103013	0.000518693
18	0.00413521	0.00325974	0.000867107	0.000382989	0.00269926	3.67E-05	0.000258145	1.94E-05	0.00624574	0.00769255	0.00769245	3.33E-07	0.0013614	0.0028086	3.24E-06	0.000343681	3.00E-05	0.000272	0.000359065	0.000658265	0.00680437	0.000362636	0.00102947	0.00320722	0.00357429	0.000662394	0.0255031	0.0284969	0.00287099	0.000239006	0.000489382	0.00218305	2.21E-06	0.000592761	0.00343141	0.000117171	1.13E-06	0.00337258	0.00479374	0.000156257	0.00344009	0.000836007	0.00333391	0.00128535	0.000393594	0.000236406	7.21E-05	0.00100991	6.70E-06	0.000531987	5.89E-06	0.000396649	0.000214833	0.00216882	0.000196358	0.0100622	0.000109753	0.0103146	0.000505376
18.5	0.00422745	0.00300178	0.000913586	0.000550399	0.00302404	3.67E-05	0.000242744	1.27E-05	0.0066379	0.00769255	0.00769245	3.28E-07	0.00136089	0.00280911	3.19E-06	0.000343675	3.00E-05	0.000272	0.00035551	0.000661866	0.00693566	0.000293021	0.000721839	0.00351485	0.00357314	0.000663544	0.0254928	0.0285072	0.0028675	0.000242504	0.000489048	0.00218395	1.62E-06	0.000593825	0.00342594	0.000117004	6.50E-07	0.00337501	0.00479432	0.000155681	0.00344009	0.000835232	0.00333468	0.00129051	0.000393867	0.000236133	7.21E-05	0.0010099	6.57E-06	0.000530881	5.87E-06	0.000397966	0.000212259	0.00211807	0.000192214	0.0100613	0.000110746	0.0103278	0.000492153
19	0.004319	0.00303087	0.00071011	0.000690604	0.00341156	2.97E-05	0.000167362	3.54E-06	0.00698458	0.00769256	0.00769244	3.23E-07	0.00136036	0.00280964	3.14E-06	0.000343676	3.00E-05	0.000272	0.000351987	0.000665431	0.00713673	0.000155264	0.000418292	0.0038184	0.003572	0.000664687	0.0254829	0.0285171	0.002864	0.000245998	0.000489011	0.00218458	1.13E-06	0.000594593	0.00342076	0.000116838	3.74E-07	0.00337719	0.00479471	0.000155288	0.00344009	0.00083449	0.00333542	0.00129555	0.000394122	0.000235878	7.21E-05	0.0010099	6.43E-06	0.000529799	5.85E-06	0.000399263	0.00020972	0.00206815	0.000187935	0.0100603	0.000111737	0.0103409	0.000479063
19.5	0.00440989	0.00325133	0.000446591	0.000782383	0.00372527	2.51E-05	8.99E-05	1.30E-06	0.00718871	0.00769256	0.00769244	3.17E-07	0.00135982	0.00281018	3.09E-06	0.000343681	3.00E-05	0.000272	0.000348496	0.000668959	0.00725105	9.67E-05	0.000188218	0.00404847	0.00357086	0.000665823	0.0254733	0.0285267	0.00286051	0.000249489	0.000489216	0.00218498	7.53E-07	0.00059512	0.0034158	0.000116675	2.27E-07	0.00337921	0.00479499	0.000155015	0.00344009	0.000833779	0.00333613	0.00130049	0.000394361	0.000235639	7.21E-05	0.0010099	6.30E-06	0.000528738	5.83E-06	0.000400541	0.000207215	0.00201903	0.000183522	0.0100593	0.000112727	0.0103539	0.000466146
20	0.00450015	0.00348591	0.000276999	0.000876948	0.00385207	2.48E-05	6.56E-05	1.09E-06	0.00730238	0.00769256	0.00769244	3.12E-07	0.00135928	0.00281072	3.05E-06	0.000343689	3.00E-05	0.000272	0.000345037	0.00067245	0.00731165	8.90E-05	8.76E-05	0.00414909	0.00356974	0.000666952	0.025464	0.028536	0.00285702	0.000252976	0.000489602	0.00218519	4.84E-07	0.000595465	0.00341103	0.000116513	1.51E-07	0.00338111	0.00479519	0.000154815	0.0034401	0.000833095	0.00333681	0.00130531	0.000394585	0.000235415	7.21E-05	0.00100989	6.19E-06	0.000527701	5.81E-06	0.000401799	0.000204744	0.00197072	0.000179161	0.0100583	0.000113714	0.0103666	0.000453444
20.5	0.0045898	0.00372101	0.000173885	0.000934874	0.00388477	2.48E-05	6.08E-05	1.05E-06	0.00739223	0.00769256	0.00769244	3.08E-07	0.00135874	0.00281126	3.00E-06	0.000343698	3.00E-05	0.000272	0.000341609	0.000675902	0.00736449	8.80E-05	6.13E-05	0.00417544	0.00356862	0.000668073	0.0254551	0.0285449	0.00285354	0.000256461	0.000490112	0.00218527	3.07E-07	0.000595687	0.00340642	0.000116354	1.06E-07	0.00338291	0.00479534	0.000154662	0.0034401	0.000832436	0.00333746	0.00131002	0.000394796	0.000235204	7.21E-05	0.00100989	6.09E-06	0.000526689	5.79E-06	0.000403039	0.000202307	0.00192322	0.000174901	0.0100573	0.0001147	0.010379	0.000440994
21	0.00467883	0.0039556	0.000111855	0.000937246	0.00389219	2.48E-05	6.01E-05	1.05E-06	0.0074773	0.00769257	0.00769243	3.04E-07	0.00135819	0.00281181	2.97E-06	0.000343708	3.00E-05	0.000272	0.000338213	0.000679316	0.00741524	8.81E-05	5.61E-05	0.00418059	0.0035675	0.000669186	0.0254465	0.0285535	0.00285006	0.000259942	0.000490704	0.00218526	1.94E-07	0.000595828	0.00340194	0.000116199	7.77E-08	0.00338462	0.00479546	0.000154542	0.0034401	0.000831799	0.0033381	0.00131463	0.000394994	0.000235006	7.21E-05	0.00100989	6.01E-06	0.000525702	5.76E-06	0.000404262	0.000199905	0.00187652	0.000170746	0.0100563	0.000115684	0.0103912	0.000428828
21.5	0.00476727	0.00418943	7.49E-05	0.000897018	0.00389353	2.48E-05	6.01E-05	1.05E-06	0.00756145	0.00769257	0.00769243	3.01E-07	0.00135763	0.00281237	2.94E-06	0.00034372	3.00E-05	0.000272	0.000334848	0.000682689	0.00746482	8.84E-05	5.62E-05	0.00418047	0.0035664	0.000670292	0.0254382	0.0285618	0.00284658	0.000263421	0.000491347	0.00218518	1.24E-07	0.000595918	0.00339759	0.000116048	5.78E-08	0.00338627	0.00479555	0.000154449	0.0034401	0.000831181	0.00333871	0.00131913	0.00039518	0.00023482	7.21E-05	0.00100988	5.95E-06	0.000524741	5.74E-06	0.00040547	0.000197538	0.00183062	0.000166694	0.0100553	0.000116666	0.010403	0.000416966
22	0.00485512	0.0044224	5.33E-05	0.00083005	0.00389277	2.49E-05	6.03E-05	1.05E-06	0.00764546	0.00769257	0.00769243	2.99E-07	0.00135707	0.00281293	2.92E-06	0.000343736	3.00E-05	0.000272	0.000331514	0.000686022	0.00751341	8.89E-05	5.83E-05	0.00417844	0.0035653	0.000671389	0.0254303	0.0285697	0.0028431	0.000266896	0.000492022	0.00218505	8.07E-08	0.000595976	0.00339337	0.0001159	4.33E-08	0.00338785	0.00479562	0.000154377	0.00344011	0.000830581	0.00333931	0.00132353	0.000395356	0.000234644	7.21E-05	0.00100988	5.90E-06	0.000523807	5.71E-06	0.000406662	0.000195205	0.00178553	0.000162744	0.0100544	0.000117646	0.0104146	0.00040542
22.5	0.00494238	0.00465444	4.10E-05	0.000747728	0.00389063	2.49E-05	6.06E-05	1.06E-06	0.00772948	0.00769257	0.00769243	2.97E-07	0.00135651	0.00281349	2.90E-06	0.000343756	3.00E-05	0.000272	0.000328212	0.000689315	0.00756105	8.94E-05	6.16E-05	0.00417511	0.00356421	0.000672478	0.0254226	0.0285774	0.00283963	0.000270368	0.000492718	0.00218489	5.34E-08	0.000596014	0.00338926	0.000115756	3.27E-08	0.00338937	0.00479568	0.000154322	0.00344011	0.000829996	0.00333989	0.00132782	0.000395522	0.000234478	7.21E-05	0.00100988	5.86E-06	0.000522899	5.69E-06	0.000407838	0.000192906	0.00174124	0.000158894	0.0100534	0.000118625	0.0104258	0.000394194
23	0.00502907	0.00488548	3.44E-05	0.000657454	0.00388713	2.49E-05	6.10E-05	1.06E-06	0.00781358	0.00769258	0.00769242	2.95E-07	0.00135593	0.00281407	2.88E-06	0.000343781	3.00E-05	0.000272	0.000324942	0.000692568	0.00760775	8.99E-05	6.62E-05	0.00417045	0.00356313	0.000673559	0.0254152	0.0285848	0.00283616	0.000273838	0.000493428	0.00218471	3.60E-08	0.000596039	0.00338526	0.000115617	2.47E-08	0.00339083	0.00479572	0.00015428	0.00344011	0.000829425	0.00334046	0.00133202	0.000395678	0.000234322	7.21E-05	0.00100987	5.82E-06	0.000522017	5.66E-06	0.000409	0.000190641	0.00169775	0.00015514	0.0100524	0.000119602	0.0104367	0.000383288
23.5	0.00511519	0.00511544	3.13E-05	0.000564056	0.00388196	2.49E-05	6.14E-05	1.07E-06	0.00789779	0.00769258	0.00769242	2.93E-07	0.00135535	0.00281465	2.86E-06	0.000343811	3.00E-05	0.000272	0.000321706	0.000695781	0.00765351	9.05E-05	7.25E-05	0.00416417	0.00356206	0.000674631	0.0254081	0.0285919	0.0028327	0.000277305	0.000494146	0.00218452	2.48E-08	0.000596056	0.00338136	0.000115481	1.87E-08	0.00339224	0.00479575	0.000154247	0.00344011	0.000828866	0.00334102	0.00133612	0.000395827	0.000234173	7.21E-05	0.00100987	5.79E-06	0.000521161	5.63E-06	0.000410145	0.000188409	0.00165506	0.000151481	0.0100514	0.000120578	0.0104473	0.000372699
24	0.00520075	0.00534422	3.04E-05	0.000470893	0.00387454	2.48E-05	6.18E-05	1.08E-06	0.00798214	0.00769258	0.00769242	2.92E-07	0.00135477	0.00281523	2.85E-06	0.000343847	3.00E-05	0.000272	0.000318502	0.000698954	0.00769832	9.11E-05	8.10E-05	0.00415569	0.00356099	0.000675695	0.0254013	0.0285987	0.00282923	0.000280768	0.000494871	0.00218432	1.75E-08	0.000596068	0.00337756	0.000115349	1.42E-08	0.0033936	0.00479578	0.000154222	0.00344012	0.000828318	0.00334157	0.00134013	0.000395967	0.000234033	7.21E-05	0.00100987	5.75E-06	0.000520329	5.60E-06	0.000411275	0.00018621	0.00161316	0.000147914	0.0100504	0.000121552	0.0104576	0.000362422
24.5	0.00528575	0.00557171	3.10E-05	0.000380634	0.00386394	2.48E-05	6.23E-05	1.09E-06	0.00806664	0.00769258	0.00769242	2.90E-07	0.00135419	0.00281581	2.83E-06	0.000343888	3.00E-05	0.000272	0.000315331	0.000702089	0.00774215	9.19E-05	9.26E-05	0.00414409	0.00355994	0.000676749	0.0253947	0.0286053	0.00282577	0.00028423	0.000495601	0.00218411	1.25E-08	0.000596077	0.00337385	0.000115221	1.09E-08	0.00339492	0.0047958	0.000154203	0.00344012	0.000827779	0.0033421	0.00134405	0.0003961	0.0002339	7.21E-05	0.00100986	5.72E-06	0.000519522	5.57E-06	0.000412389	0.000184042	0.00157205	0.000144438	0.0100495	0.000122524	0.0104676	0.000352449
25	0.0053702	0.00579777	3.25E-05	0.000295853	0.00384869	2.48E-05	6.28E-05	1.10E-06	0.00815134	0.00769259	0.00769241	2.89E-07	0.0013536	0.0028164	2.82E-06	0.000343935	3.00E-05	0.000272	0.000312194	0.000705184	0.00778499	9.27E-05	0.000108762	0.00412793	0.00355889	0.000677796	0.0253884	0.0286116	0.00282231	0.000287688	0.000496334	0.0021839	9.18E-09	0.000596082	0.00337024	0.000115097	8.33E-09	0.00339619	0.00479581	0.000154189	0.00344012	0.000827248	0.00334263	0.00134788	0.000396226	0.000233774	7.21E-05	0.00100986	5.69E-06	0.000518739	5.54E-06	0.000413487	0.000181906	0.00153174	0.000141049	0.0100485	0.000123495	0.0104772	0.000342774
25.5	0.00545411	0.00602219	3.48E-05	0.00021946	0.00382663	2.47E-05	6.35E-05	1.12E-06	0.00823625	0.00769259	0.00769241	2.87E-07	0.00135301	0.00281699	2.80E-06	0.000343987	3.00E-05	0.000272	0.00030909	0.000708242	0.00782676	9.38E-05	0.000131626	0.00410506	0.00355785	0.000678834	0.0253824	0.0286176	0.00281886	0.000291144	0.00049707	0.00218369	6.85E-09	0.000596087	0.00336671	0.000114977	6.42E-09	0.00339742	0.00479582	0.000154178	0.00344012	0.000826725	0.00334315	0.00135162	0.000396346	0.000233654	7.21E-05	0.00100986	5.65E-06	0.000517978	5.51E-06	0.000414569	0.000179802	0.0014922	0.000137748	0.0100475	0.000124465	0.0104866	0.00033339
26	0.00553748	0.00624468	3.78E-05	0.000154856	0.00379493	2.47E-05	6.44E-05	1.15E-06	0.00832142	0.00769259	0.00769241	2.85E-07	0.00135241	0.00281759	2.79E-06	0.000344045	3.00E-05	0.000272	0.000306019	0.000711261	0.00786739	9.51E-05	0.000163972	0.00407272	0.00355682	0.000679863	0.0253766	0.0286234	0.0028154	0.000294598	0.000497808	0.00218347	5.20E-09	0.00059609	0.00336327	0.00011486	4.99E-09	0.00339862	0.00479583	0.000154169	0.00344013	0.000826208	0.00334367	0.00135528	0.000396459	0.000233541	7.21E-05	0.00100985	5.61E-06	0.000517239	5.48E-06	0.000415634	0.000177728	0.00145344	0.000134531	0.0100466	0.000125434	0.0104957	0.000324288
26.5	0.00562032	0.00646478	4.15E-05	0.000105319	0.0037508	2.45E-05	6.56E-05	1.18E-06	0.00840693	0.00769259	0.00769241	2.84E-07	0.00135182	0.00281818	2.77E-06	0.000344107	3.00E-05	0.000272	0.000302983	0.000714242	0.00790674	9.68E-05	0.000208508	0.00402818	0.0035558	0.000680884	0.025371	0.028629	0.00281195	0.000298048	0.000498549	0.00218326	4.03E-09	0.000596092	0.00335991	0.000114747	3.91E-09	0.00339977	0.00479584	0.000154162	0.00344013	0.000825697	0.00334417	0.00135885	0.000396567	0.000233433	7.21E-05	0.00100985	5.58E-06	0.000516521	5.44E-06	0.000416684	0.000175684	0.00141546	0.000131398	0.0100456	0.000126401	0.0105045	0.000315461
27	0.00570263	0.00668182	4.63E-05	7.24E-05	0.00369328	2.44E-05	6.71E-05	1.23E-06	0.00849294	0.00769259	0.00769241	2.82E-07	0.00135123	0.00281877	2.75E-06	0.000344175	3.00E-05	0.000272	0.00029998	0.000717185	0.0079447	9.91E-05	0.000266105	0.00397058	0.00355479	0.000681897	0.0253657	0.0286343	0.0028085	0.000301497	0.000499292	0.00218305	3.18E-09	0.000596094	0.00335663	0.000114637	3.11E-09	0.00340089	0.00479584	0.000154157	0.00344013	0.000825192	0.00334468	0.00136234	0.00039667	0.00023333	7.22E-05	0.00100985	5.54E-06	0.000515823	5.41E-06	0.000417717	0.00017367	0.00137824	0.000128347	0.0100446	0.000127367	0.0105131	0.0003069
27.5	0.00578443	0.0068948	5.25E-05	5.42E-05	0.00362482	2.42E-05	6.91E-05	1.30E-06	0.00857978	0.0076926	0.0076924	2.80E-07	0.00135064	0.00281936	2.73E-06	0.000344246	3.00E-05	0.000272	0.00029701	0.000720091	0.00798114	0.000102006	0.000334186	0.0039025	0.00355379	0.000682902	0.0253606	0.0286394	0.00280506	0.000304943	0.000500037	0.00218284	2.57E-09	0.000596095	0.00335343	0.00011453	2.51E-09	0.00340197	0.00479585	0.000154152	0.00344013	0.000824692	0.00334517	0.00136576	0.000396768	0.000233232	7.22E-05	0.00100985	5.50E-06	0.000515145	5.38E-06	0.000418734	0.000171686	0.00134179	0.000125378	0.0100437	0.000128331	0.0105214	0.000298598
28	0.0058657	0.00710239	6.06E-05	4.65E-05	0.00355063	2.40E-05	7.16E-05	1.39E-06	0.00866799	0.0076926	0.0076924	2.78E-07	0.00135006	0.00281994	2.71E-06	0.000344322	3.00E-05	0.000272	0.000294075	0.000722959	0.008016	0.000105637	0.000407451	0.00382924	0.00355279	0.000683898	0.0253557	0.0286443	0.00280161	0.000308386	0.000500784	0.00218263	2.11E-09	0.000596096	0.0033503	0.000114427	2.06E-09	0.00340302	0.00479585	0.000154149	0.00344014	0.000824196	0.00334567	0.0013691	0.00039686	0.00023314	7.22E-05	0.00100984	5.45E-06	0.000514485	5.34E-06	0.000419735	0.000169731	0.0013061	0.00012249	0.0100427	0.000129295	0.0105295	0.000290548
28.5	0.00594647	0.00730282	7.12E-05	4.51E-05	0.00347615	2.39E-05	7.46E-05	1.50E-06	0.00875833	0.0076926	0.0076924	2.77E-07	0.00134948	0.00282052	2.70E-06	0.000344402	3.00E-05	0.000272	0.000291173	0.000725791	0.00804922	0.000110058	0.000480373	0.00375631	0.0035518	0.000684886	0.025351	0.028649	0.00279817	0.000311827	0.000501533	0.00218242	1.78E-09	0.000596096	0.00334724	0.000114326	1.72E-09	0.00340403	0.00479585	0.000154146	0.00344014	0.000823705	0.00334616	0.00137236	0.000396949	0.000233051	7.22E-05	0.00100984	5.41E-06	0.000513843	5.30E-06	0.000420719	0.000167805	0.00127116	0.000119684	0.0100417	0.000130257	0.0105373	0.000282741
29	0.00602673	0.00749365	8.54E-05	4.78E-05	0.00340561	2.39E-05	7.84E-05	1.64E-06	0.00885183	0.0076926	0.0076924	2.75E-07	0.00134889	0.00282111	2.68E-06	0.000344485	3.00E-05	0.000272	0.000288304	0.000728585	0.00808063	0.000115424	0.000548607	0.00368808	0.00355082	0.000685867	0.0253465	0.0286535	0.00279473	0.000315266	0.000502284	0.00218222	1.54E-09	0.000596097	0.00334426	0.000114228	1.47E-09	0.00340501	0.00479586	0.000154144	0.00344014	0.000823218	0.00334664	0.00137555	0.000397033	0.000232967	7.22E-05	0.00100984	5.37E-06	0.000513218	5.27E-06	0.000421688	0.000165907	0.00123696	0.000116957	0.0100408	0.000131218	0.0105448	0.000275171
29.5	0.0061065	0.00767139	0.000104488	5.38E-05	0.00334224	2.40E-05	8.29E-05	1.83E-06	0.0089498	0.00769261	0.00769239	2.73E-07	0.00134832	0.00282168	2.66E-06	0.000344572	3.00E-05	0.000272	0.000285469	0.000731343	0.0081099	0.000122076	0.000608672	0.00362802	0.00354985	0.00068684	0.0253423	0.0286577	0.0027913	0.000318703	0.000503037	0.00218202	1.35E-09	0.000596097	0.00334134	0.000114133	1.28E-09	0.00340596	0.00479586	0.000154142	0.00344014	0.000822735	0.00334712	0.00137867	0.000397114	0.000232886	7.22E-05	0.00100983	5.32E-06	0.00051261	5.23E-06	0.000422641	0.000164037	0.0012035	0.000114312	0.0100398	0.000132178	0.0105522	0.000267831
30	0.00618576	0.00783042	0.000131068	6.36E-05	0.00328909	2.44E-05	8.87E-05	2.09E-06	0.0090542	0.00769261	0.00769239	2.71E-07	0.00134774	0.00282226	2.64E-06	0.000344662	3.00E-05	0.000272	0.000282668	0.000734065	0.00813625	0.00013075	0.000657057	0.00357963	0.00354888	0.000687804	0.0253382	0.0286618	0.00278786	0.000322137	0.000503792	0.00218182	1.22E-09	0.000596098	0.00333849	0.000114041	1.14E-09	0.00340688	0.00479586	0.00015414	0.00344015	0.000822256	0.0033476	0.00138172	0.00039719	0.00023281	7.22E-05	0.00100983	5.27E-06	0.000512017	5.19E-06	0.000423577	0.000162196	0.00117078	0.00011175	0.0100389	0.000133137	0.0105593	0.000260713
30.5	0.00626454	0.0079604	0.000170564	7.93E-05	0.00324955	2.51E-05	9.66E-05	2.50E-06	0.0091682	0.00769261	0.00769239	2.69E-07	0.00134718	0.00282282	2.62E-06	0.000344756	3.00E-05	0.000272	0.0002799	0.00073675	0.00815785	0.000143222	0.00068931	0.00354738	0.00354793	0.000688761	0.0253342	0.0286658	0.00278443	0.000325569	0.000504548	0.00218163	1.12E-09	0.000596098	0.0033357	0.000113951	1.03E-09	0.00340777	0.00479586	0.000154138	0.00344015	0.00082178	0.00334807	0.00138471	0.000397263	0.000232737	7.22E-05	0.00100983	5.23E-06	0.000511441	5.15E-06	0.000424498	0.000160381	0.00113877	0.000109274	0.0100379	0.000134095	0.0105662	0.00025381
31	0.00634283	0.00803791	0.000237024	0.000106951	0.00322735	2.67E-05	0.000109032	3.29E-06	0.00929794	0.00769261	0.00769239	2.67E-07	0.00134661	0.00282339	2.60E-06	0.000344852	3.00E-05	0.000272	0.000277166	0.000739399	0.00816924	0.000164699	0.000698828	0.00353786	0.00354698	0.000689711	0.0253305	0.0286695	0.002781	0.000328999	0.000505307	0.00218143	1.04E-09	0.000596098	0.00333297	0.000113863	9.53E-10	0.00340863	0.00479586	0.000154136	0.00344015	0.000821308	0.00334854	0.00138763	0.000397332	0.000232668	7.22E-05	0.00100982	5.18E-06	0.000510879	5.11E-06	0.000425403	0.000158594	0.00110749	0.000106896	0.0100369	0.000135052	0.0105729	0.000247117
31.5	0.00642065	0.00799936	0.000371906	0.00016475	0.00322465	3.04E-05	0.000133522	5.37E-06	0.00945824	0.00769261	0.00769239	2.64E-07	0.00134605	0.00282395	2.58E-06	0.000344951	3.00E-05	0.000272	0.000274465	0.000742013	0.00815386	0.000210826	0.000674674	0.00356201	0.00354604	0.000690653	0.0253269	0.0286731	0.00277757	0.000332427	0.000506069	0.00218124	9.81E-10	0.000596098	0.0033303	0.000113778	8.92E-10	0.00340947	0.00479586	0.000154135	0.00344015	0.00082084	0.00334901	0.00139049	0.000397399	0.000232601	7.22E-05	0.00100982	5.13E-06	0.000510331	5.07E-06	0.000426292	0.000156834	0.00107692	0.000104648	0.010036	0.000136007	0.0105794	0.000240627
32	0.006498	0.00776269	0.000610061	0.000295954	0.00324944	3.65E-05	0.000178102	9.36E-06	0.0096834	0.00769262	0.00769238	2.62E-07	0.00134549	0.00282451	2.55E-06	0.000345053	3.00E-05	0.000272	0.000271797	0.00074459	0.0081158	0.000276829	0.000600561	0.00363613	0.0035451	0.000691587	0.0253235	0.0286765	0.00277415	0.000335853	0.000506832	0.00218106	9.36E-10	0.000596098	0.00332769	0.000113695	8.46E-10	0.00341027	0.00479587	0.000154134	0.00344016	0.000820374	0.00334947	0.00139329	0.000397462	0.000232538	7.22E-05	0.00100982	5.08E-06	0.000509797	5.02E-06	0.000427165	0.0001551	0.00104705	0.000102588	0.010035	0.000136962	0.0105857	0.000234333
32.5	0.00657489	0.00742312	0.000830467	0.000524279	0.00334322	4.01E-05	0.000212093	1.10E-05	0.00999444	0.00769262	0.00769238	2.60E-07	0.00134494	0.00282506	2.53E-06	0.000345157	3.00E-05	0.000272	0.000269162	0.000747133	0.00812274	0.000299286	0.000470529	0.00376616	0.00354417	0.000692514	0.0253203	0.0286797	0.00277072	0.000339277	0.000507598	0.00218087	9.02E-10	0.000596098	0.00332512	0.000113615	8.11E-10	0.00341104	0.00479587	0.000154132	0.00344016	0.000819913	0.00334993	0.00139604	0.000397522	0.000232478	7.22E-05	0.00100981	5.04E-06	0.000509277	4.98E-06	0.000428023	0.000153392	0.00101788	0.000100681	0.0100341	0.000137916	0.0105918	0.00022823
33	0.00665131	0.00709393	0.000953615	0.000856096	0.00349029	4.08E-05	0.000215138	9.86E-06	0.010353	0.00769262	0.00769238	2.58E-07	0.00134439	0.00282561	2.51E-06	0.000345264	3.00E-05	0.000272	0.00026656	0.00074964	0.00817036	0.000283169	0.000321017	0.00391567	0.00354325	0.000693434	0.0253172	0.0286828	0.0027673	0.000342698	0.000508366	0.00218069	8.75E-10	0.000596098	0.0033226	0.000113536	7.83E-10	0.00341179	0.00479587	0.000154131	0.00344016	0.000819455	0.00335038	0.00139874	0.000397579	0.000232421	7.22E-05	0.00100981	4.99E-06	0.000508769	4.94E-06	0.000428865	0.00015171	0.000989401	9.88E-05	0.0100331	0.000138869	0.0105977	0.000222312
